1118717007000,7,0
1118717014000,7,0
1118717075000,7,0
1118717085000,7,0
1118717098000,7,0
1118717115000,8,0
1118717259000,9,0
1118717302000,7,0
1118717330000,7,0
1118717384000,7,0
1118717409000,7,0
1118717469000,7,0
1118717475000,7,0
1118717516000,9,0
1118717528000,7,0
1118717568000,9,0
1118717679000,9,0
1118717823000,7,0
1118717847000,7,0
1118717875000,9,0
1118717909000,9,0
1118717917000,9,0
1118717928000,7,0
1118717934000,9,0
1118717988000,7,0
1118718022000,7,0
1118718057000,7,0
1118718070000,7,0
1118718122000,7,0
1118718122000,7,0
1118718150000,7,0
1118718188000,7,0
1118718337000,6,0
1118718585000,7,0
1118718602000,7,0
1118718772000,7,0
1118718810000,7,0
1118718877000,7,0
1118718927000,7,0
1118719031000,8,0
1118719049000,8,0
1118719252000,7,0
1118719424000,7,0
1118719618000,7,0
1118719741000,7,0
1118719750000,7,0
1118719772000,7,0
1118719807000,7,0
1118719808000,7,0
1118719837000,7,0
1118719839000,7,0
1118719862000,7,0
1118719883000,7,0
1118719941000,7,0
1118720011000,7,0
1118720042000,7,0
1118729531000,5,0
1118730453000,6,0
1118741802000,5,0
1118755915000,1,0
1118756502000,1,0
1118757100000,1,0
1118757393000,1,0
1118758716000,1,0
1118759039000,1,0
1118789835000,5,0
1118789857000,5,0
1118792432000,5,0
1118798240000,1,0
1118798544000,1,0
1118798625000,1,0
1118798660000,1,0
1118798703000,1,0
1118798706000,1,0
1118798913000,1,0
1118799076000,5,0
1118806111000,1,0
1118854990000,1,0
1118857762000,5,0
1118857785000,5,0
1118857796000,5,0
1118861888000,5,0
1118861889000,5,0
1118862047000,5,0
1118862053000,5,0
1118862060000,5,0
1118862076000,5,0
1118862076000,5,0
1118904902000,4,0
1118910552000,1,0
1119001358000,5,0
1119049692000,3,0
1119097510000,5,0
1119112454000,5,0
1119112473000,5,0
1119112494000,5,0
1119236966000,5,0
1119237000000,5,0
1119237039000,5,0
1119237044000,5,0
1119237099000,5,0
1119237235000,5,0
1119237291000,5,0
1119237293000,5,0
1119255833000,4,0
1119265455000,4,0
1119270666000,3,0
1119323678000,5,0
1119323680000,5,0
1119323709000,5,0
1119323756000,5,0
1119323784000,5,0
1119327883000,1,0
1119329898000,1,0
1119348454000,4,0
1119396937000,1,0
1119421796000,2,0
1119424812000,2,0
1119425310000,2,0
1119425317000,2,0
1119427305000,2,0
1119491636000,2,0
1119515236000,2,0
1119517364000,2,0
1119517369000,2,0
1119518030000,2,0
1119571799000,3,0
1119584161000,3,0
1119623904000,3,0
1119639767000,2,0
1119641647000,2,0
1119641690000,2,0
1119641755000,2,0
1119660915000,5,0
1119660992000,5,0
1119661100000,5,0
1119661124000,5,0
1119661242000,5,0
1119661309000,5,0
1119661342000,5,0
1119661346000,5,0
1119661392000,5,0
1119661413000,5,0
1119661453000,5,0
1119661567000,5,0
1119661593000,5,0
1119661602000,5,0
1119661612000,5,0
1119661625000,5,0
1119661819000,5,0
1119661834000,5,0
1119661845000,5,0
1119661908000,5,0
1119661922000,5,0
1119661980000,5,0
1119671008000,5,0
1119671040000,5,0
1119671071000,5,0
1119671148000,5,0
1119671160000,5,0
1119671245000,5,0
1119671280000,5,0
1119671305000,5,0
1119671352000,5,0
1119671352000,5,0
1119671476000,5,0
1119671489000,5,0
1119672280000,5,0
1119672375000,5,0
1119672549000,5,0
1119672634000,5,0
1119682307000,4,0
1119745504000,3,0
1119747659000,1,0
1119748755000,5,0
1119748781000,9,0
1119748848000,5,0
1119749084000,9,0
1119749149000,9,0
1119749207000,9,0
1119749468000,10,0
1119749528000,10,0
1119749550000,10,0
1119749599000,10,0
1119749602000,10,0
1119749608000,10,0
1119749693000,9,0
1119749805000,9,0
1119749856000,9,0
1119752904000,5,0
1119752939000,9,0
1119752955000,9,0
1119752971000,1,0
1119753051000,10,0
1119753165000,9,0
1119753218000,9,0
1119753482000,10,0
1119753491000,10,0
1119753588000,10,0
1119805191000,3,0
1119923619000,11,0
1119935828000,3,0
1120037427000,5,0
1120037562000,5,0
1120037766000,5,0
1120037839000,5,0
1120037979000,5,0
1120038016000,5,0
1120038072000,5,0
1120038194000,5,0
1120038215000,5,0
1120039988000,2,0
1120040424000,2,0
1120040724000,2,0
1120091091000,5,0
1120091216000,5,0
1120091227000,5,0
1120091530000,5,0
1120091605000,5,0
1120091611000,5,0
1120091615000,5,0
1120091688000,5,0
1120091763000,5,0
1120091774000,5,0
1120091915000,5,0
1120092038000,5,0
1120092042000,5,0
1120092085000,5,0
1120092112000,5,0
1120094315000,5,0
1120094424000,5,0
1120094578000,5,0
1120094687000,5,0
1120094743000,5,0
1120094771000,5,0
1120095021000,5,0
1120096857000,5,0
1120096859000,5,0
1120101328000,3,0
1120119883000,4,0
1120123846000,3,0
1120147391000,3,0
1120155808000,5,0
1120162069000,5,0
1120162139000,5,0
1120162148000,5,0
1120162152000,5,0
1120162232000,5,0
1120162240000,5,0
1120162246000,5,0
1120162290000,5,0
1120162479000,5,0
1120162591000,5,0
1120162621000,5,0
1120162963000,5,0
1120162974000,5,0
1120163012000,5,0
1120163049000,5,0
1120163052000,5,0
1120163064000,5,0
1120163117000,5,0
1120163126000,5,0
1120163169000,5,0
1120163184000,5,0
1120177520000,11,0
1120187131000,11,0
1120205710000,2,0
1120205762000,2,0
1120205871000,2,0
1120205888000,2,0
1120205941000,2,0
1120206065000,2,0
1120206098000,2,0
1120206870000,2,0
1120206976000,2,0
1120207034000,2,0
1120208099000,2,0
1120208185000,2,0
1120208310000,2,0
1120208314000,2,0
1120208332000,2,0
1120208354000,2,0
1120209044000,2,0
1120209061000,2,0
1120209168000,2,0
1120209355000,2,0
1120211452000,2,0
1120211503000,2,0
1120211529000,2,0
1120211540000,2,0
1120211568000,2,0
1120211591000,2,0
1120211616000,2,0
1120211656000,2,0
1120212813000,2,0
1120212847000,2,0
1120212866000,2,0
1120212887000,2,0
1120212925000,2,0
1120212974000,2,0
1120213083000,2,0
1120297622000,5,0
1120297629000,5,0
1120297671000,5,0
1120297682000,5,0
1120297719000,5,0
1120392972000,5,0
1120392979000,5,0
1120393005000,5,0
1120393017000,5,0
1120393042000,5,0
1120393058000,5,0
1120393377000,5,0
1120393387000,5,0
1120393451000,5,0
1120393561000,5,0
1120393592000,5,0
1120395671000,5,0
1120395678000,5,0
1120395800000,5,0
1120395840000,5,0
1120395964000,5,0
1120396102000,5,0
1120415475000,5,0
1120415605000,5,0
1120415660000,5,0
1120415698000,5,0
1120415722000,5,0
1120415778000,5,0
1120432467000,5,0
1120432586000,5,0
1120432728000,5,0
1120433288000,5,0
1120433397000,5,0
1120433464000,5,0
1120433466000,5,0
1120433503000,5,0
1120433708000,5,0
1120433796000,5,0
1120537331000,8,0
1120604382000,6,0
1120692917000,5,0
1120692970000,5,0
1120694233000,5,0
1120694250000,5,0
1120718478000,5,0
1120718499000,5,0
1120718538000,5,0
1120718792000,5,0
1120718793000,5,0
1120718805000,5,0
1120722001000,2,0
1120722057000,2,0
1120722186000,2,0
1120722206000,2,0
1120732826000,5,0
1120732879000,5,0
1120732954000,5,0
1120733008000,5,0
1120734451000,5,0
1120734495000,5,0
1120734544000,5,0
1120734590000,5,0
1120835703000,11,0
1120854821000,8,0
1120855906000,4,0
1120863279000,5,0
1120863299000,5,0
1120869499000,5,0
1120869521000,5,0
1120870431000,5,0
1120870519000,5,0
1120870566000,5,0
1120874196000,5,0
1120874280000,5,0
1120874332000,5,0
1120874349000,5,0
1120875103000,5,0
1120875257000,5,0
1120875262000,5,0
1120877195000,5,0
1120877199000,5,0
1120877244000,5,0
1120877305000,5,0
1120877338000,5,0
1120877379000,5,0
1120877429000,5,0
1120877465000,5,0
1120877504000,5,0
1120878365000,5,0
1120878577000,5,0
1120878589000,5,0
1120878594000,5,0
1120878606000,5,0
1120878622000,5,0
1120878658000,5,0
1120878709000,5,0
1120878758000,5,0
1120878797000,5,0
1120879688000,5,0
1120879818000,5,0
1120879839000,5,0
1120880002000,5,0
1120880069000,5,0
1120880108000,5,0
1120880392000,5,0
1120880665000,5,0
1120880747000,5,0
1120880788000,5,0
1120880845000,5,0
1120880940000,5,0
1120880979000,5,0
1120881001000,5,0
1120881040000,5,0
1120881068000,5,0
1120881076000,5,0
1120881133000,5,0
1120881238000,5,0
1120881334000,5,0
1120881388000,5,0
1120881398000,5,0
1120881446000,5,0
1120881483000,5,0
1120881590000,5,0
1120881660000,5,0
1120883467000,5,0
1120883630000,5,0
1120883817000,5,0
1120883836000,5,0
1120884039000,5,0
1120884041000,5,0
1120884043000,5,0
1120884048000,5,0
1120884093000,5,0
1120884234000,5,0
1120884246000,5,0
1120884346000,5,0
1120884410000,5,0
1120884420000,5,0
1120884451000,5,0
1120884541000,5,0
1120884585000,5,0
1120884606000,5,0
1120884631000,5,0
1120884674000,5,0
1120884682000,5,0
1120885508000,5,0
1120885518000,5,0
1120885553000,5,0
1120885573000,5,0
1120885626000,5,0
1120885761000,5,0
1120885783000,5,0
1120885798000,5,0
1120885974000,5,0
1120886044000,5,0
1120886045000,5,0
1120886057000,5,0
1120886204000,5,0
1120886220000,5,0
1120886220000,5,0
1120886284000,5,0
1120886300000,5,0
1120886346000,5,0
1120886349000,5,0
1120886357000,5,0
1120886402000,5,0
1120886548000,5,0
1120886599000,5,0
1120886618000,5,0
1120886634000,5,0
1120886659000,5,0
1120886700000,5,0
1120899127000,5,0
1120899142000,5,0
1120899217000,5,0
1120899260000,5,0
1120901479000,5,0
1120901633000,5,0
1120901677000,5,0
1120902526000,5,0
1120902527000,5,0
1120902557000,5,0
1120902704000,5,0
1120902736000,5,0
1120902863000,5,0
1120903066000,5,0
1120903404000,5,0
1120903410000,5,0
1120903717000,5,0
1120904362000,5,0
1120904385000,5,0
1120904403000,5,0
1120904502000,5,0
1120913799000,2,0
1120913919000,2,0
1120913922000,2,0
1120913952000,5,0
1120913983000,5,0
1120914079000,5,0
1120914107000,5,0
1120914120000,5,0
1120914134000,5,0
1120914137000,5,0
1120914273000,5,0
1120914310000,5,0
1120914439000,5,0
1120914530000,5,0
1120914585000,5,0
1120914609000,5,0
1120914690000,5,0
1120914838000,5,0
1120914857000,5,0
1120914887000,5,0
1120914941000,5,0
1120915022000,5,0
1120915071000,5,0
1120915099000,5,0
1120915138000,5,0
1120915145000,5,0
1120915149000,5,0
1120915163000,5,0
1120915179000,5,0
1120915258000,5,0
1120915308000,5,0
1120915332000,5,0
1120915348000,5,0
1120915377000,5,0
1120915383000,5,0
1120915432000,5,0
1120915436000,5,0
1120915467000,5,0
1120915497000,5,0
1120915508000,5,0
1120915527000,5,0
1120915674000,5,0
1120915704000,5,0
1120915709000,5,0
1120915793000,5,0
1120915840000,5,0
1120916168000,5,0
1120916941000,5,0
1120916946000,5,0
1120918565000,5,0
1120918589000,5,0
1120918998000,5,0
1120919021000,5,0
1120920004000,5,0
1120921821000,5,0
1120952513000,5,0
1120952557000,5,0
1120952570000,5,0
1120952621000,5,0
1120952676000,5,0
1120952677000,5,0
1120952797000,5,0
1120952800000,5,0
1120952825000,5,0
1120952882000,5,0
1120952900000,5,0
1120952926000,5,0
1120953023000,5,0
1120953046000,5,0
1121037173000,3,0
1121057691000,4,0
1121061817000,7,0
1121061819000,7,0
1121118088000,5,0
1121118217000,5,0
1121118239000,5,0
1121118258000,5,0
1121118266000,5,0
1121118311000,5,0
1121118452000,5,0
1121118512000,5,0
1121118512000,5,0
1121118822000,5,0
1121118833000,5,0
1121118957000,5,0
1121118988000,5,0
1121184463000,6,0
1121198281000,2,0
1121198310000,2,0
1121198323000,2,0
1121198326000,2,0
1121198377000,2,0
1121198397000,2,0
1121198450000,2,0
1121198452000,2,0
1121198465000,2,0
1121198541000,2,0
1121198570000,2,0
1121198594000,2,0
1121198594000,2,0
1121198628000,2,0
1121198729000,2,0
1121198775000,2,0
1121198884000,2,0
1121198899000,2,0
1121198955000,2,0
1121202179000,5,0
1121202302000,5,0
1121202361000,5,0
1121202367000,5,0
1121202377000,5,0
1121202399000,5,0
1121202538000,5,0
1121202570000,5,0
1121202613000,5,0
1121202768000,5,0
1121202778000,5,0
1121202780000,5,0
1121202804000,5,0
1121214169000,3,0
1121254028000,5,0
1121254164000,5,0
1121254207000,5,0
1121254254000,5,0
1121254274000,5,0
1121254295000,5,0
1121254295000,5,0
1121254306000,5,0
1121254531000,5,0
1121254565000,5,0
1121254655000,5,0
1121254677000,5,0
1121254707000,5,0
1121254757000,5,0
1121255100000,5,0
1121255138000,5,0
1121255141000,5,0
1121255169000,5,0
1121255186000,5,0
1121256867000,5,0
1121256909000,5,0
1121256915000,5,0
1121256926000,5,0
1121257022000,5,0
1121257028000,5,0
1121257109000,5,0
1121257111000,5,0
1121257141000,5,0
1121257157000,5,0
1121257176000,5,0
1121257390000,5,0
1121257410000,5,0
1121257425000,5,0
1121257483000,5,0
1121257518000,5,0
1121257526000,5,0
1121257849000,5,0
1121257900000,5,0
1121257928000,5,0
1121258018000,5,0
1121258027000,5,0
1121258054000,5,0
1121258104000,5,0
1121258172000,5,0
1121258220000,5,0
1121258231000,5,0
1121258262000,5,0
1121258282000,5,0
1121258306000,5,0
1121258337000,5,0
1121258351000,5,0
1121258380000,5,0
1121258396000,5,0
1121258412000,5,0
1121258448000,5,0
1121259534000,5,0
1121259545000,5,0
1121259580000,5,0
1121259655000,5,0
1121259817000,5,0
1121259824000,5,0
1121259853000,5,0
1121259856000,5,0
1121259915000,5,0
1121259927000,5,0
1121259946000,5,0
1121259953000,5,0
1121259970000,5,0
1121259971000,5,0
1121259974000,5,0
1121260001000,5,0
1121260022000,5,0
1121260138000,5,0
1121260248000,5,0
1121329222000,4,0
1121354299000,3,0
1121388061000,5,0
1121388070000,5,0
1121388075000,5,0
1121388115000,5,0
1121388124000,5,0
1121397271000,5,0
1121430659000,1,0
1121439806000,5,0
1121439886000,5,0
1121439913000,5,0
1121440125000,5,0
1121440129000,5,0
1121440144000,5,0
1121440164000,5,0
1121440252000,5,0
1121440263000,5,0
1121440308000,5,0
1121440314000,5,0
1121441246000,5,0
1121441342000,5,0
1121441479000,5,0
1121441496000,5,0
1121441532000,5,0
1121441594000,5,0
1121441754000,5,0
1121441798000,5,0
1121441911000,5,0
1121441968000,5,0
1121441976000,5,0
1121442041000,5,0
1121442047000,5,0
1121442062000,5,0
1121442080000,5,0
1121442335000,5,0
1121442365000,5,0
1121442382000,5,0
1121442460000,5,0
1121442542000,5,0
1121442570000,5,0
1121442582000,5,0
1121543832000,5,0
1121543851000,5,0
1121543882000,5,0
1121543962000,5,0
1121543978000,5,0
1121543997000,5,0
1121544024000,5,0
1121544039000,5,0
1121544051000,5,0
1121544150000,5,0
1121544237000,5,0
1121544257000,5,0
1121544278000,5,0
1121544391000,5,0
1121544603000,5,0
1121544608000,5,0
1121544678000,5,0
1121544731000,5,0
1121544788000,5,0
1121544991000,5,0
1121545038000,5,0
1121545136000,5,0
1121545161000,5,0
1121545219000,5,0
1121545282000,5,0
1121545303000,5,0
1121545333000,5,0
1121545491000,5,0
1121545560000,5,0
1121545608000,5,0
1121545612000,5,0
1121545720000,5,0
1121652993000,5,0
1121653096000,5,0
1121653109000,5,0
1121653209000,5,0
1121653280000,5,0
1121653362000,5,0
1121653363000,5,0
1121653390000,5,0
1121653427000,5,0
1121653460000,5,0
1121673206000,7,0
1121673746000,7,0
1121682053000,5,0
1121846469000,2,0
1121846596000,2,0
1121846682000,2,0
1121846708000,2,0
1121846851000,2,0
1121846875000,2,0
1121847038000,2,0
1121847046000,2,0
1121847110000,2,0
1121847115000,2,0
1121847136000,2,0
1121847193000,2,0
1121847286000,2,0
1121847372000,2,0
1121847493000,2,0
1121847515000,2,0
1121847541000,2,0
1121847551000,2,0
1121848597000,2,0
1121848788000,2,0
1121848797000,2,0
1121848827000,2,0
1121848859000,2,0
1121848860000,2,0
1121848868000,2,0
1121849649000,2,0
1121849678000,2,0
1121849679000,2,0
1121849735000,2,0
1121849795000,2,0
1121849856000,2,0
1121850520000,2,0
1121850541000,2,0
1121850572000,2,0
1121850574000,2,0
1121851368000,2,0
1121852028000,2,0
1122072854000,6,0
1122078688000,5,0
1122078705000,5,0
1122078718000,5,0
1122078758000,5,0
1122078819000,5,0
1122078870000,5,0
1122079251000,5,0
1122079459000,5,0
1122079483000,5,0
1122079520000,5,0
1122085627000,2,0
1122085629000,2,0
1122085727000,2,0
1122085731000,2,0
1122089012000,5,0
1122089037000,5,0
1122089084000,5,0
1122089119000,5,0
1122089241000,5,0
1122089251000,5,0
1122089827000,5,0
1122089917000,5,0
1122089971000,5,0
1122090001000,5,0
1122090004000,5,0
1122090022000,5,0
1122090024000,5,0
1122090042000,5,0
1122090072000,5,0
1122093215000,2,0
1122106892000,1,0
1122106898000,6,0
1122108130000,2,0
1122108200000,2,0
1122108364000,2,0
1122110883000,2,0
1122110887000,2,0
1122110950000,2,0
1122110957000,2,0
1122110972000,2,0
1122111031000,2,0
1122111037000,2,0
1122111073000,2,0
1122111076000,2,0
1122111233000,5,0
1122111293000,5,0
1122111304000,2,0
1122111425000,2,0
1122111429000,2,0
1122111437000,2,0
1122111453000,2,0
1122111503000,2,0
1122111588000,2,0
1122111615000,2,0
1122111629000,2,0
1122111682000,2,0
1122111850000,2,0
1122111876000,2,0
1122111882000,5,0
1122111888000,5,0
1122111890000,5,0
1122111915000,5,0
1122112026000,5,0
1122112057000,2,0
1122112096000,5,0
1122112538000,2,0
1122112574000,2,0
1122112579000,2,0
1122112602000,2,0
1122112655000,2,0
1122112749000,2,0
1122113255000,2,0
1122113266000,2,0
1122113432000,2,0
1122113438000,2,0
1122114559000,2,0
1122114606000,2,0
1122114668000,2,0
1122114756000,2,0
1122114766000,2,0
1122190714000,3,0
1122201910000,5,0
1122201994000,5,0
1122202043000,5,0
1122202252000,5,0
1122202376000,5,0
1122202379000,5,0
1122202630000,5,0
1122202784000,5,0
1122202860000,5,0
1122202902000,5,0
1122280240000,5,0
1122280241000,5,0
1122280272000,5,0
1122280283000,5,0
1122346971000,5,0
1122349352000,5,0
1122351365000,5,0
1122351838000,5,0
1122376461000,5,0
1122376482000,5,0
1122376512000,5,0
1122376586000,5,0
1122376589000,5,0
1122376659000,5,0
1122376660000,5,0
1122376675000,5,0
1122376739000,5,0
1122376783000,5,0
1122376797000,5,0
1122377105000,5,0
1122377133000,5,0
1122377171000,5,0
1122377178000,5,0
1122377204000,5,0
1122377319000,5,0
1122377319000,5,0
1122377396000,5,0
1122377408000,5,0
1122377485000,5,0
1122377514000,5,0
1122377540000,5,0
1122377669000,5,0
1122377732000,5,0
1122438300000,5,0
1122438307000,5,0
1122520113000,5,0
1122520115000,5,0
1122573016000,1,0
1122967638000,8,0
1122971540000,8,0
1122971954000,11,0
1122976687000,11,0
1122976693000,11,0
1122988536000,11,0
1122989313000,8,0
1123006215000,11,0
1123056662000,12,0
1123056668000,12,0
1123056754000,12,0
1123056774000,12,0
1123056830000,12,0
1123056843000,12,0
1123056844000,12,0
1123056860000,12,0
1123056898000,12,0
1123122466000,11,0
1123122833000,11,0
1123124302000,11,0
1123129618000,11,0
1123141083000,11,0
1123141190000,11,0
1123186786000,3,0
1123208593000,13,0
1123553801000,11,0
1123554612000,11,0
1123554679000,11,0
1123555246000,11,0
1123555672000,11,0
1123555997000,11,0
1123556468000,11,0
1123560572000,7,0
1123583155000,3,0
1123598286000,6,0
1123631937000,6,0
1123655473000,3,0
1123705596000,3,0
1123796737000,3,0
1123860312000,4,0
1123860469000,4,0
1123860543000,4,0
1123860551000,4,0
1123860577000,4,0
1123860638000,4,0
1123860727000,4,0
1123860754000,4,0
1123860842000,4,0
1123860894000,4,0
1123860895000,4,0
1123861332000,4,0
1123861673000,4,0
1123861807000,4,0
1123861920000,4,0
1123912456000,4,0
1123912497000,4,0
1123922348000,4,0
1124017359000,4,0
1124077896000,8,0
1124113519000,7,0
1124113540000,7,0
1124171022000,3,0
1124179921000,6,0
1124252491000,4,0
1124340179000,9,0
1124340227000,9,0
1124340255000,9,0
1124465271000,8,0
1124492691000,9,0
1124493186000,9,0
1124557136000,3,0
1124557166000,3,0
1124668015000,4,0
1124682611000,9,0
1124684105000,9,0
1124684119000,9,0
1124687118000,9,0
1124687126000,9,0
1124687161000,9,0
1124744068000,4,0
1124764171000,9,0
1124764189000,9,0
1124918563000,6,0
1125028053000,14,0
1125028080000,14,0
1125028154000,14,0
1125028191000,14,0
1125028746000,2,0
1125028766000,2,0
1125028778000,14,0
1125029016000,14,0
1125029240000,2,0
1125029293000,14,0
1125029309000,14,0
1125029411000,14,0
1125029438000,14,0
1125029510000,14,0
1125029592000,14,0
1125029604000,14,0
1125029702000,14,0
1125029731000,14,0
1125029978000,2,0
1125030029000,14,0
1125030030000,14,0
1125030057000,14,0
1125030072000,14,0
1125030124000,2,0
1125030127000,14,0
1125030143000,14,0
1125030172000,14,0
1125030224000,14,0
1125030274000,14,0
1125030296000,14,0
1125030314000,14,0
1125030379000,14,0
1125030396000,2,0
1125030400000,2,0
1125030423000,2,0
1125030431000,14,0
1125030437000,14,0
1125030446000,14,0
1125030490000,14,0
1125030517000,14,0
1125030553000,14,0
1125030580000,14,0
1125030639000,14,0
1125030695000,14,0
1125033561000,3,0
1125060716000,1,0
1125095105000,3,0
1125139792000,11,0
1125155512000,3,0
1125165517000,2,0
1125165610000,2,0
1125166160000,2,0
1125166268000,2,0
1125166412000,14,0
1125166525000,14,0
1125166578000,14,0
1125167152000,2,0
1125167429000,2,0
1125167591000,2,0
1125167625000,2,0
1125167765000,2,0
1125167810000,2,0
1125167900000,2,0
1125167957000,2,0
1125168100000,2,0
1125168337000,2,0
1125168384000,2,0
1125168491000,2,0
1125168526000,2,0
1125168743000,2,0
1125168925000,2,0
1125169026000,2,0
1125169076000,14,0
1125169213000,14,0
1125169360000,14,0
1125169505000,14,0
1125169673000,14,0
1125169882000,14,0
1125169894000,14,0
1125169914000,14,0
1125170157000,14,0
1125170175000,14,0
1125170247000,14,0
1125170255000,14,0
1125170269000,14,0
1125170445000,14,0
1125170451000,14,0
1125170452000,14,0
1125171358000,6,0
1125171361000,6,0
1125184008000,3,0
1125194393000,8,0
1125325628000,9,0
1125425181000,3,0
1125498593000,7,0
1125498643000,7,0
1125539559000,1,0
1125614117000,4,0
1125636043000,7,0
1125638642000,7,0
1125640345000,7,0
1125647454000,11,0
1125676913000,6,0
1125695350000,4,0
1125705503000,7,0
1125743779000,3,0
1125763576000,3,0
1125817271000,7,0
1126126040000,3,0
1126148752000,7,0
1126157891000,8,0
1126157906000,10,0
1126213442000,6,0
1126218208000,1,0
1126221477000,3,0
1126367175000,4,0
1126380160000,4,0
1126472629000,8,0
